date,door_h00,door_h01,door_h02,door_h03,door_h04,door_h05,door_h06,door_h07,door_h08,door_h09,door_h10,door_h11,door_h12,door_h13,door_h14,door_h15,door_h16,door_h17,door_h18,door_h19,door_h20,door_h21,door_h22,door_h23,light_h00,light_h01,light_h02,light_h03,light_h04,light_h05,light_h06,light_h07,light_h08,light_h09,light_h10,light_h11,light_h12,light_h13,light_h14,light_h15,light_h16,light_h17,light_h18,light_h19,light_h20,light_h21,light_h22,light_h23,other_h00,other_h01,other_h02,other_h03,other_h04,other_h05,other_h06,other_h07,other_h08,other_h09,other_h10,other_h11,other_h12,other_h13,other_h14,other_h15,other_h16,other_h17,other_h18,other_h19,other_h20,other_h21,other_h22,other_h23
2011-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,58.0,32.0,0.0,0.0,0.0,34.0,66.0,22.0,12.0,12.0,10.0,14.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,204.0,450.0,64.0,0.0,0.0,0.0,171.0,191.0,180.0,113.0,127.0,142.0,130.0,208.0,72.0,102.0,0.0,6.0,76.0,198.0,6.0,0.0,0.0,388.0,159.0,550.0,315.0,0.0,0.0,0.0,254.0,16.0,308.0,20.0,66.0,112.0,46.0,112.0,0.0,10.0
2011-02-03,18.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,44.0,0.0,0.0,0.0,32.0,0.0,0.0,78.0,105.0,177.0,12.0,8.0,0.0,22.0,10.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,22.0,96.0,162.0,0.0,0.0,0.0,88.0,0.0,0.0,22.0,296.0,390.0,220.0,114.0,94.0,139.0,113.0,242.0,256.0,40.0,0.0,0.0,0.0,0.0,288.0,266.0,234.0,0.0,0.0,0.0,202.0,0.0,0.0,819.0,227.0,113.0,689.0,134.0,0.0,223.0,161.0,24.0
2011-02-04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,50.0,0.0,0.0,92.0,0.0,36.0,44.0,58.0,52.0,4.0,22.0,6.0,2.0,12.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,188.0,244.0,50.0,0.0,0.0,204.0,62.0,58.0,66.0,112.0,324.0,0.0,76.0,202.0,136.0,96.0,0.0,48.0,0.0,0.0,0.0,72.0,0.0,204.0,226.0,266.0,450.0,0.0,0.0,470.0,0.0,58.0,290.0,264.0,346.0,18.0,260.0,34.0,36.0,152.0,36.0
2011-02-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,24.0,22.0,0.0,0.0,0.0,48.0,22.0,2.0,15.0,21.0,6.0,8.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,138.0,86.0,16.0,0.0,0.0,0.0,108.0,318.0,102.0,160.0,321.0,323.0,216.0,314.0,112.0,170.0,48.0,6.0,2.0,2.0,12.0,34.0,4.0,424.0,304.0,308.0,52.0,0.0,0.0,0.0,560.0,216.0,76.0,32.0,610.0,166.0,14.0,106.0,0.0,68.0,40.0
2011-02-06,0.0,2.0,0.0,0.0,0.0,0.0,20.0,12.0,30.0,0.0,12.0,20.0,10.0,8.0,0.0,0.0,0.0,12.0,0.0,6.0,10.0,4.0,0.0,24.0,2.0,32.0,14.0,0.0,0.0,0.0,118.0,166.0,24.0,0.0,4.0,202.0,104.0,148.0,0.0,10.0,58.0,216.0,90.0,172.0,310.0,92.0,40.0,116.0,0.0,10.0,116.0,0.0,0.0,2.0,374.0,574.0,300.0,0.0,4.0,274.0,6.0,36.0,0.0,0.0,158.0,214.0,0.0,46.0,178.0,18.0,0.0,282.0
2011-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,138.0,68.0,118.0,0.0,0.0,44.0,8.0,116.0,98.0,28.0,32.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,272.0,148.0,102.0,104.0,0.0,0.0,168.0,82.0,112.0,224.0,130.0,190.0,110.0,64.0,36.0,98.0,74.0,6.0,4.0,4.0,0.0,22.0,0.0,450.0,250.0,654.0,368.0,198.0,0.0,0.0,447.0,407.0,266.0,346.0,614.0,154.0,124.0,0.0,0.0,58.0
2011-02-08,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,55.0,3.0,76.0,34.0,40.0,18.0,70.0,8.0,80.0,8.0,6.0,18.0,10.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,20.0,222.0,354.0,314.0,188.0,148.0,84.0,106.0,206.0,424.0,352.0,458.0,122.0,198.0,160.0,166.0,72.0,143.0,29.0,3.0,10.0,6.0,0.0,68.0,94.0,380.0,24.0,597.0,545.0,1005.0,187.0,852.0,462.0,398.0,432.0,740.0,278.0,50.0,106.0,54.0,20.0,70.0
2011-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,42.0,4.0,40.0,0.0,0.0,12.0,13.0,67.0,16.0,10.0,42.0,18.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,218.0,480.0,210.0,250.0,0.0,0.0,32.0,160.0,78.0,220.0,230.0,568.0,386.0,208.0,100.0,136.0,68.0,0.0,0.0,0.0,28.0,0.0,7.0,465.0,50.0,418.0,302.0,410.0,0.0,0.0,76.0,554.0,978.0,1046.0,825.0,559.0,1084.0,130.0,0.0,202.0
2011-02-10,0.0,0.0,0.0,0.0,0.0,0.0,62.0,36.0,132.0,36.0,40.0,110.0,120.0,104.0,10.0,16.0,12.0,18.0,58.0,18.0,26.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,320.0,484.0,348.0,352.0,336.0,580.0,445.0,239.0,346.0,559.0,285.0,614.0,200.0,310.0,78.0,320.0,90.0,24.0,38.0,46.0,16.0,112.0,191.0,785.0,1102.0,927.0,324.0,728.0,493.0,118.0,730.0,538.0,538.0,76.0,112.0,450.0,252.0,372.0,176.0,150.0,166.0
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,8.0,142.0,42.0,26.0,4.0,46.0,0.0,0.0,44.0,16.0,12.0,2.0,10.0,12.0,10.0,0.0,10.0,24.0,38.0,0.0,0.0,0.0,0.0,22.0,222.0,333.0,211.0,90.0,268.0,118.0,0.0,0.0,220.0,288.0,184.0,0.0,120.0,162.0,174.0,16.0,84.0,162.0,110.0,0.0,0.0,0.0,0.0,313.0,809.0,944.0,223.0,445.0,92.0,308.0,0.0,0.0,296.0,150.0,90.0,58.0,52.0,252.0,46.0,0.0,98.0,120.0
2011-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,38.0,0.0,0.0,20.0,78.0,32.0,22.0,2.0,24.0,2.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,338.0,250.0,0.0,0.0,52.0,422.0,556.0,106.0,68.0,125.0,219.0,196.0,0.0,0.0,0.0,114.0,4.0,0.0,0.0,44.0,6.0,8.0,6.0,235.0,289.0,562.0,0.0,0.0,76.0,1406.0,336.0,350.0,186.0,122.0,6.0,110.0,46.0,4.0,18.0
2011-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,36.0,34.0,54.0,16.0,18.0,10.0,0.0,24.0,2.0,4.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,258.0,246.0,192.0,106.0,194.0,178.0,375.0,561.0,497.0,263.0,88.0,52.0,106.0,18.0,18.0,156.0,0.0,6.0,20.0,38.0,14.0,6.0,6.0,126.0,664.0,56.0,102.0,316.0,212.0,204.0,35.0,35.0,0.0,624.0,24.0,110.0,86.0,0.0,0.0,180.0
2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,28.0,68.0,0.0,34.0,49.0,27.0,12.0,36.0,14.0,4.0,10.0,4.0,0.0,48.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,332.0,80.0,44.0,152.0,0.0,54.0,234.0,186.0,92.0,286.0,132.0,116.0,160.0,90.0,194.0,330.0,92.0,14.0,0.0,0.0,40.0,0.0,2.0,460.0,140.0,356.0,388.0,462.0,0.0,274.0,474.0,1231.0,1207.0,992.0,134.0,54.0,52.0,8.0,32.0,514.0
2011-02-15,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,98.0,24.0,14.0,26.0,14.0,66.0,20.0,82.0,0.0,0.0,6.0,6.0,10.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,516.0,150.0,383.0,849.0,561.0,209.0,154.0,264.0,316.0,0.0,0.0,154.0,58.0,120.0,90.0,222.0,50.0,2.0,0.0,0.0,38.0,14.0,4.0,286.0,146.0,464.0,482.0,106.0,228.0,168.0,743.0,939.0,614.0,0.0,0.0,112.0,12.0,20.0,164.0
2011-02-16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,34.0,56.0,0.0,34.0,70.0,0.0,0.0,22.0,18.0,0.0,0.0,4.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,220.0,170.0,366.0,110.0,0.0,26.0,130.0,10.0,0.0,154.0,170.0,240.0,336.0,160.0,114.0,16.0,134.0,2.0,6.0,0.0,8.0,18.0,0.0,183.0,107.0,417.0,207.0,342.0,0.0,28.0,328.0,20.0,0.0,498.0,176.0,0.0,0.0,20.0,254.0,0.0
2011-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,82.0,46.0,0.0,0.0,30.0,32.0,0.0,0.0,46.0,18.0,0.0,2.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,286.0,0.0,52.0,190.0,0.0,0.0,120.0,316.0,0.0,0.0,276.0,221.0,105.0,176.0,110.0,0.0,98.0,0.0,0.0,0.0,0.0,16.0,34.0,318.0,386.0,0.0,639.0,163.0,0.0,0.0,236.0,168.0,0.0,0.0,382.0,96.0,0.0,222.0,137.0,73.0
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,112.0,6.0,68.0,0.0,0.0,68.0,20.0,0.0,66.0,222.0,140.0,188.0,58.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,236.0,72.0,562.0,280.0,0.0,0.0,57.0,195.0,34.0,118.0,108.0,0.0,94.0,452.0,231.0,145.0,18.0,0.0,4.0,0.0,44.0,0.0,0.0,386.0,239.0,717.0,176.0,446.0,0.0,0.0,338.0,348.0,272.0,1113.0,871.0,666.0,172.0,446.0,344.0,34.0
2011-02-19,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,142.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,256.0,96.0,87.0,291.0,180.0,148.0,0.0,0.0,0.0,56.0,4.0,488.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,250.0,0.0,64.0,6.0,28.0
2011-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,68.0,0.0,2.0,10.0,10.0,32.0,0.0,14.0,56.0,293.0,249.0,0.0,6.0,4.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,491.0,352.0,193.0,295.0,512.0,274.0,290.0,56.0,418.0,534.0,784.0,659.0,145.0,196.0,182.0,76.0,15.0,75.0,2.0,8.0,20.0,26.0,6.0,123.0,481.0,272.0,0.0,78.0,54.0,344.0,182.0,0.0,152.0,453.0,1019.0,1898.0,0.0,44.0,22.0,0.0
2011-02-21,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,8.0,12.0,2.0,6.0,0.0,58.0,0.0,33.0,29.0,26.0,10.0,16.0,0.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,158.0,188.0,244.0,160.0,140.0,170.0,180.0,471.0,339.0,174.0,160.0,174.0,68.0,102.0,30.0,160.0,192.0,64.0,0.0,0.0,6.0,0.0,36.0,230.0,0.0,28.0,130.0,212.0,216.0,56.0,0.0,616.0,0.0,132.0,134.0,172.0,16.0,70.0,0.0,48.0
2011-02-22,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,98.0,6.0,52.0,30.0,0.0,42.0,52.0,150.0,38.0,12.0,20.0,8.0,16.0,0.0,6.0,20.0,2.0,32.0,0.0,0.0,0.0,0.0,166.0,270.0,103.0,251.0,304.0,80.0,264.0,72.0,126.0,542.0,110.0,250.0,238.0,514.0,300.0,74.0,162.0,0.0,0.0,186.0,4.0,0.0,0.0,0.0,300.0,86.0,282.0,186.0,506.0,320.0,278.0,228.0,876.0,866.0,208.0,72.0,292.0,56.0,294.0,0.0,68.0
2011-02-23,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,88.0,20.0,22.0,2.0,8.0,14.0,6.0,6.0,18.0,6.0,0.0,14.0,16.0,0.0,0.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,136.0,378.0,214.0,182.0,104.0,120.0,286.0,284.0,111.0,216.0,204.0,182.0,135.0,133.0,148.0,143.0,153.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,410.0,80.0,608.0,314.0,200.0,172.0,54.0,240.0,60.0,136.0,304.0,158.0,0.0,158.0,60.0,20.0,92.0
2011-02-24,0.0,0.0,0.0,0.0,0.0,6.0,8.0,28.0,12.0,0.0,0.0,36.0,2.0,8.0,22.0,42.0,0.0,0.0,28.0,16.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,134.0,399.0,157.0,114.0,0.0,0.0,64.0,146.0,78.0,88.0,108.0,0.0,0.0,44.0,176.0,144.0,88.0,10.0,146.0,38.0,18.0,22.0,24.0,40.0,290.0,188.0,311.0,141.0,0.0,0.0,280.0,124.0,136.0,36.0,270.0,0.0,0.0,238.0,302.0,82.0,20.0,0.0,124.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,34.0,54.0,32.0,4.0,0.0,2.0,4.0,0.0,38.0,4.0,0.0,4.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,208.0,345.0,203.0,148.0,176.0,122.0,0.0,8.0,122.0,172.0,244.0,120.0,162.0,120.0,120.0,86.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,123.0,10.0,532.0,192.0,76.0,254.0,344.0,476.0,739.0,350.0,246.0,40.0,0.0,18.0,100.0
2011-02-26,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,26.0,112.0,64.0,48.0,40.0,20.0,46.0,22.0,28.0,2.0,24.0,4.0,0.0,4.0,4.0,0.0,4.0,30.0,0.0,0.0,0.0,124.0,155.0,271.0,168.0,80.0,205.0,323.0,232.0,128.0,6.0,275.0,340.0,117.0,220.0,164.0,32.0,52.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,263.0,53.0,236.0,450.0,255.0,591.0,672.0,562.0,70.0,352.0,454.0,114.0,20.0,188.0,0.0,0.0,130.0
2011-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,32.0,10.0,24.0,6.0,18.0,58.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,536.0,734.0,494.0,126.0,252.0,228.0,106.0,134.0,0.0,0.0,0.0,80.0,302.0,344.0,178.0,120.0,14.0,30.0,0.0,0.0,2.0,0.0,0.0,246.0,372.0,90.0,448.0,60.0,146.0,120.0,264.0,404.0,0.0,0.0,0.0,28.0,0.0,94.0,52.0,98.0,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,112.0,22.0,0.0,0.0,36.0,32.0,12.0,24.0,20.0,6.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,294.0,264.0,112.0,238.0,0.0,0.0,144.0,388.0,154.0,132.0,250.0,194.0,132.0,160.0,133.0,125.0,32.0,0.0,0.0,30.0,16.0,56.0,2.0,73.0,371.0,288.0,430.0,250.0,0.0,0.0,314.0,308.0,248.0,406.0,78.0,86.0,0.0,38.0,40.0,130.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,14.0,54.0,14.0,0.0,48.0,20.0,34.0,42.0,94.0,38.0,16.0,6.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,240.0,372.0,196.0,230.0,0.0,114.0,58.0,92.0,80.0,20.0,138.0,98.0,88.0,90.0,102.0,96.0,0.0,50.0,0.0,0.0,4.0,0.0,2.0,356.0,137.0,230.0,685.0,112.0,0.0,436.0,856.0,602.0,601.0,1046.0,1029.0,80.0,140.0,0.0,146.0,118.0,52.0
2011-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,114.0,28.0,6.0,22.0,40.0,104.0,22.0,10.0,8.0,34.0,12.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,201.0,244.0,280.0,172.0,96.0,54.0,366.0,365.0,255.0,152.0,198.0,124.0,54.0,110.0,42.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,71.0,435.0,796.0,271.0,221.0,338.0,188.0,1112.0,278.0,718.0,218.0,310.0,422.0,0.0,80.0,242.0,0.0
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,42.0,0.0,0.0,12.0,38.0,24.0,0.0,78.0,0.0,0.0,46.0,10.0,10.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,68.0,150.0,0.0,0.0,264.0,284.0,122.0,68.0,178.0,0.0,0.0,206.0,160.0,152.0,42.0,108.0,186.0,2.0,8.0,8.0,18.0,36.0,0.0,398.0,210.0,191.0,0.0,0.0,44.0,166.0,324.0,50.0,338.0,0.0,0.0,282.0,84.0,48.0,0.0,1.0,237.0
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,50.0,2.0,0.0,76.0,33.0,55.0,8.0,0.0,10.0,44.0,22.0,26.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,354.0,424.0,8.0,0.0,286.0,429.0,245.0,118.0,267.0,92.0,170.0,269.0,261.0,93.0,64.0,0.0,62.0,0.0,0.0,0.0,44.0,0.0,0.0,126.0,178.0,378.0,112.0,0.0,606.0,327.0,201.0,546.0,164.0,956.0,752.0,142.0,326.0,4.0,346.0,16.0
2011-03-05,0.0,0.0,0.0,0.0,0.0,14.0,48.0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,28.0,4.0,10.0,4.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,166.0,104.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,32.0,158.0,78.0,152.0,138.0,24.0,80.0,72.0,48.0,6.0,4.0,2.0,38.0,6.0,414.0,520.0,206.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,301.0,417.0,18.0,114.0,20.0,0.0,135.0,99.0,0.0
2011-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,24.0,4.0,76.0,4.0,14.0,36.0,6.0,6.0,22.0,20.0,4.0,0.0,0.0,30.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,76.0,168.0,174.0,348.0,394.0,120.0,144.0,70.0,236.0,136.0,190.0,54.0,14.0,32.0,152.0,34.0,182.0,0.0,4.0,0.0,0.0,0.0,46.0,615.0,161.0,567.0,265.0,460.0,80.0,42.0,568.0,14.0,46.0,570.0,162.0,16.0,0.0,0.0,210.0,0.0
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,166.0,72.0,20.0,0.0,0.0,32.0,16.0,14.0,8.0,12.0,34.0,0.0,8.0,32.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,184.0,40.0,156.0,184.0,0.0,0.0,84.0,174.0,220.0,104.0,134.0,219.0,134.0,95.0,128.0,0.0,242.0,0.0,18.0,2.0,0.0,42.0,0.0,438.0,112.0,96.0,380.0,244.0,0.0,0.0,482.0,180.0,372.0,76.0,144.0,120.0,0.0,50.0,270.0,72.0
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,64.0,64.0,86.0,34.0,0.0,2.0,208.0,34.0,68.0,16.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,240.0,349.0,287.0,178.0,192.0,0.0,14.0,368.0,738.0,362.0,200.0,106.0,116.0,100.0,114.0,110.0,8.0,0.0,0.0,0.0,6.0,4.0,2.0,304.0,254.0,526.0,142.0,18.0,390.0,0.0,100.0,500.0,222.0,448.0,192.0,22.0,74.0,20.0,108.0,86.0
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,82.0,24.0,34.0,0.0,36.0,2.0,26.0,0.0,0.0,16.0,18.0,16.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,316.0,406.0,189.0,201.0,0.0,62.0,257.0,293.0,0.0,0.0,100.0,148.0,100.0,160.0,56.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,234.0,118.0,366.0,408.0,216.0,0.0,147.0,201.0,348.0,0.0,0.0,92.0,152.0,92.0,84.0,96.0,14.0
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,18.0,0.0,52.0,6.0,0.0,18.0,8.0,20.0,124.0,132.0,328.0,276.0,28.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,126.0,170.0,0.0,250.0,322.0,0.0,126.0,172.0,156.0,136.0,328.0,278.0,230.0,234.0,40.0,36.0,86.0,6.0,0.0,10.0,0.0,16.0,76.0,398.0,200.0,108.0,0.0,260.0,294.0,0.0,236.0,54.0,130.0,50.0,62.0,45.0,417.0,128.0,20.0,0.0,212.0
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,100.0,114.0,32.0,0.0,0.0,0.0,10.0,12.0,36.0,4.0,8.0,20.0,14.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,252.0,140.0,172.0,242.0,0.0,0.0,0.0,107.0,139.0,295.0,716.0,593.0,288.0,220.0,13.0,325.0,6.0,10.0,0.0,4.0,12.0,2.0,6.0,426.0,44.0,100.0,338.0,410.0,0.0,0.0,0.0,508.0,96.0,348.0,116.0,206.0,120.0,166.0,0.0,334.0
2011-03-12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,88.0,62.0,62.0,56.0,34.0,10.0,14.0,20.0,10.0,34.0,4.0,4.0,0.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,359.0,137.0,204.0,91.0,65.0,230.0,148.0,226.0,146.0,40.0,239.0,119.0,86.0,38.0,38.0,166.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,392.0,544.0,1072.0,631.0,1275.0,496.0,622.0,52.0,58.0,266.0,1098.0,232.0,188.0,24.0,0.0,74.0
2011-03-13,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,52.0,0.0,0.0,14.0,8.0,0.0,10.0,0.0,6.0,4.0,0.0,8.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,150.0,68.0,0.0,0.0,18.0,38.0,0.0,96.0,66.0,134.0,138.0,62.0,138.0,150.0,158.0,88.0,84.0,6.0,0.0,0.0,0.0,0.0,10.0,286.0,528.0,264.0,0.0,0.0,284.0,228.0,115.0,317.0,0.0,86.0,32.0,0.0,212.0,0.0,166.0,4.0,82.0
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,8.0,16.0,0.0,40.0,0.0,0.0,0.0,81.0,93.0,10.0,10.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,172.0,102.0,184.0,218.0,206.0,32.0,0.0,0.0,252.0,200.0,138.0,288.0,128.0,220.0,54.0,48.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,346.0,162.0,14.0,276.0,102.0,172.0,62.0,0.0,32.0,622.0,502.0,302.0,54.0,74.0,98.0,0.0,0.0
2011-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,74.0,8.0,24.0,0.0,0.0,20.0,20.0,24.0,47.0,269.0,272.0,88.0,14.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,200.0,38.0,168.0,146.0,0.0,0.0,162.0,160.0,154.0,122.0,300.0,690.0,186.0,180.0,14.0,54.0,88.0,0.0,0.0,6.0,10.0,0.0,6.0,370.0,38.0,351.0,273.0,282.0,0.0,0.0,646.0,749.0,549.0,538.0,668.0,1232.0,808.0,288.0,0.0,106.0
2011-03-16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,28.0,38.0,10.0,26.0,8.0,12.0,0.0,8.0,6.0,10.0,6.0,4.0,8.0,0.0,0.0,46.0,114.0,22.0,0.0,0.0,0.0,0.0,66.0,180.0,240.0,172.0,68.0,104.0,94.0,34.0,80.0,174.0,96.0,130.0,136.0,136.0,206.0,88.0,58.0,102.0,256.0,42.0,0.0,0.0,0.0,22.0,366.0,509.0,780.0,998.0,606.0,703.0,448.0,672.0,116.0,76.0,244.0,110.0,66.0,30.0,46.0,22.0,36.0
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,25.0,175.0,8.0,52.0,12.0,0.0,0.0,16.0,6.0,4.0,0.0,8.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,260.0,138.0,360.0,12.0,191.0,31.0,0.0,0.0,230.0,190.0,80.0,166.0,124.0,190.0,57.0,82.0,0.0,6.0,4.0,8.0,20.0,6.0,2.0,324.0,140.0,0.0,330.0,32.0,260.0,16.0,0.0,0.0,44.0,306.0,0.0,0.0,60.0,162.0,18.0
2011-03-18,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,16.0,102.0,26.0,18.0,0.0,16.0,0.0,22.0,22.0,16.0,20.0,4.0,8.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,46.0,308.0,178.0,170.0,46.0,100.0,8.0,180.0,50.0,94.0,144.0,302.0,282.0,248.0,46.0,0.0,106.0,12.0,66.0,12.0,8.0,16.0,20.0,72.0,269.0,203.0,146.0,546.0,114.0,170.0,0.0,26.0,0.0,82.0,378.0,147.0,229.0,78.0,112.0,16.0
2011-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,50.0,50.0,80.0,16.0,8.0,4.0,152.0,102.0,34.0,8.0,18.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,270.0,542.0,874.0,374.0,284.0,200.0,320.0,422.0,620.0,374.0,332.0,350.0,402.0,92.0,168.0,158.0,18.0,28.0,0.0,26.0,22.0,28.0,0.0,0.0,297.0,526.0,339.0,338.0,510.0,602.0,614.0,1152.0,917.0,533.0,170.0,52.0,106.0,0.0,20.0,146.0
